Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","18006.196125","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","15547.823267","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","17476.686448","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","17091.096791","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","17829.899386","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","21131.725032","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","25378.455068","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","25298.642744","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","21739.269519","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","23702.723389","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","20130.679871","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","17826.003586","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","18461.971262","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","24954.637947","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","28847.793598","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","29029.9878","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","32036.310772","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","39810.784462","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","33181.995062","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","36335.383915","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","30369.934719","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","33465.114251","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","39140.722797","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","38607.108767","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","34059.419235","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","35511.312877","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","33378.531401","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","28584.831564","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","29001.977611","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","30049.362306","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","34050.605648","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","38565.122646","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","36896.234393","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","35205.824149","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","42858.462644","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","44221.646859","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","35593.854763","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","42388.204723","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","47221.452585","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","43794.526819","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","41003.284225","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","44389.857505","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","39148.948218","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","35515.212858","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","40027.993126","X","Figure from international organizations",""
