Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","196","Cyprus","2005","2005","23014","Food price inflation","7010","October","%","3.875602","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2005","2005","23014","Food price inflation","7011","November","%","4.027107","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2005","2005","23014","Food price inflation","7012","December","%","-1.162349","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7001","January","%","2.512496","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7002","February","%","2.957483","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7003","March","%","4.987325","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7004","April","%","5.64473","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7005","May","%","6.122902","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7006","June","%","6.087841","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7007","July","%","4.939404","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7008","August","%","4.386684","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7009","September","%","5.288325","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7010","October","%","5.555931","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7011","November","%","4.564512","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2006","2006","23014","Food price inflation","7012","December","%","7.139321","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7001","January","%","6.76992","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7002","February","%","6.473279","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7003","March","%","5.606396","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7004","April","%","6.583373","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7005","May","%","7.327461","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7006","June","%","4.027629","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7007","July","%","6.312195","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7008","August","%","7.861183","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7009","September","%","6.57255","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7010","October","%","2.986182","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7011","November","%","2.721402","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2007","2007","23014","Food price inflation","7012","December","%","3.752311","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7001","January","%","4.360916","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7002","February","%","6.683123","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7003","March","%","6.959774","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7004","April","%","5.834085","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7005","May","%","6.3943","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7006","June","%","7.687272","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7007","July","%","7.378177","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7008","August","%","6.68385","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7009","September","%","9.079744","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7010","October","%","12.093652","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7011","November","%","9.860799","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2008","2008","23014","Food price inflation","7012","December","%","7.981472","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7001","January","%","9.397675","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7002","February","%","6.735796","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7003","March","%","9.005629","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7004","April","%","5.614723","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7005","May","%","6.866152","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7006","June","%","6.877985","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7007","July","%","4.016751","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7008","August","%","-0.708156","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7009","September","%","-2.87116","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7010","October","%","-2.996465","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7011","November","%","2.100875","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2009","2009","23014","Food price inflation","7012","December","%","1.484903","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7001","January","%","-1.973789","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7002","February","%","0.963468","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7003","March","%","-2.073228","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7004","April","%","-0.346886","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7005","May","%","-3.807409","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7006","June","%","-2.299504","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7007","July","%","-0.764111","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7008","August","%","5.781171","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7009","September","%","7.145814","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7010","October","%","5.954451","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7011","November","%","-2.233787","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2010","2010","23014","Food price inflation","7012","December","%","-2.812551","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7001","January","%","2.176571","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7002","February","%","1.065606","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7003","March","%","2.40473","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7004","April","%","3.189509","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7005","May","%","6.036118","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7006","June","%","8.507984","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7007","July","%","6.830601","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7008","August","%","1.515031","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7009","September","%","-0.324575","E","Estimated value",""
"CP","Consumer Price Indices","196","Cyprus","2011","2011","23014","Food price inflation","7010","October","%","1.125528","E","Estimated value",""
